MAT	1	<<	Narr_001: Matthew	#01		1	"MATTHEW*~*MATTHEW CHP 1"
MAT	26	32	Jesus	#07		1219	" {32} But after I am raised up, I will go before you into Galilee.”"
MAT	26	33	Narr_001: Matthew	#01		1220	" {33} But Peter answered him,"
MAT	26	33	Peter	#13		1221	" “Even if all will be made to stumble because of you, I will never be made to stumble.”"
MAT	26	34	Narr_001: Matthew	#01		1222	" {34} Jesus said to him,"
MAT	26	34	Jesus	#07		1223	" “Most certainly I tell you that tonight, before the rooster crows, you will deny me three times.”"
MAT	26	35	Narr_001: Matthew	#01		1224	" {35} Peter said to him,"
MAT	26	35	Peter	#13		1225	" “Even if I must die with you, I will not deny you.”"
MAT	26	35	Narr_001: Matthew	#01		1226	 And all of the other disciples said the same.
MAT	26	36	Narr_001: Matthew	#01		1227	" {36} Then Jesus came with them to a place called Gethsemane, and said to his disciples,"
MAT	26	36	Jesus	#07		1228	" “Sit here, while I go there and pray.”"
MAT	26	37	Narr_001: Matthew	#01		1229	" {37} He took with him Peter and the two sons of Zebedee, and began to be sorrowful and severely troubled. {38} Then he said to them,"
MAT	26	38	Jesus	#07		1230	" “My soul is exceedingly sorrowful, even to death. Stay here, and watch with me.”"
MAT	26	39	Narr_001: Matthew	#01		1231	" {39} He went forward a little, fell on his face, and prayed, saying,"
MAT	26	39	Jesus	#07		1232	" “My Father, if it is possible, let this cup pass away from me; nevertheless, not what I desire, but what you desire.”"
MAT	26	40	Narr_001: Matthew	#01		1233	" {40} He came to the disciples, and found them sleeping, and said to Peter,"
MAT	26	40	Jesus	#07		1234	" “What, couldn't you watch with me for one hour?"
MAT	26	41	Jesus	#07		1235	" {41} Watch and pray, that you don't enter into temptation. The spirit indeed is willing, but the flesh is weak.”"
MAT	26	42	Narr_001: Matthew	#01		1236	" {42} Again, a second time he went away, and prayed, saying,"
MAT	26	42	Jesus	#07		1237	" “My Father, if this cup can't pass away from me unless I drink it, your desire be done.”"
MAT	26	43	Narr_001: Matthew	#01		1238	" {43} He came again and found them sleeping, for their eyes were heavy."
MAT	26	44	Narr_001: Matthew	#01		1239	" {44} He left them again, went away, and prayed a third time, saying the same words."
MAT	26	45	Narr_001: Matthew	#01		1240	" {45} Then he came to his disciples, and said to them,"
MAT	26	45	Jesus	#07		1241	" “Sleep on now, and take your rest. Behold, the hour is at hand, and the Son of Man is betrayed into the hands of sinners."
MAT	26	46	Jesus	#07		1242	" {46} Arise, let's be going. Behold, he who betrays me is at hand.”"
MAT	26	47	Narr_001: Matthew	#01		1243	" {47} While he was still speaking, behold, Judas, one of the twelve, came, and with him a great multitude with swords and clubs, from the chief priest and elders of the people."
MAT	26	48	Narr_001: Matthew	#01		1244	" {48} Now he who betrayed him gave them a sign, saying,"
MAT	26	48	Judas	#14		1245	" “Whoever I kiss, he is the one. Seize him.”"
MAT	26	49	Narr_001: Matthew	#01		1246	" {49} Immediately he came to Jesus, and said,"
MAT	26	49	Judas	#14		1247	" “Hail, Rabbi!”"
MAT	26	49	Narr_001: Matthew	#01		1248	" and kissed him. {50} Jesus said to him,"
MAT	26	50	Jesus	#07		1249	" “Friend, why are you here?”"
MAT	26	50	Narr_001: Matthew	#01		1250	" Then they came and laid hands on Jesus, and took him."
MAT	26	51	Narr_001: Matthew	#01		1251	" {51} Behold, one of those who were with Jesus stretched out his hand, and drew his sword, and {F8 SFX--Man crying out} struck the servant of the high priest, and struck off his ear. {52} Then Jesus said to him,"
MAT	26	52	Jesus	#07		1252	" “Put your sword back into its place, for all those who take the sword will die by the sword."
MAT	26	53	Jesus	#07		1253	" {53} Or do you think that I couldn't ask my Father, and he would even now send me more than twelve legions of angels?"
MAT	26	54	Jesus	#07		1254	 {54} But how then would the Scriptures be fulfilled that it must be so?”
MAT	26	55	Narr_001: Matthew	#01		1255	" {55} In that hour Jesus said to the multitudes,"
MAT	26	55	Jesus	#07		1256	" “Have you come out as against a robber with swords and clubs to seize me? I sat daily in the temple teaching, and you didn't arrest me."
MAT	26	56	Jesus	#07		1257	" {56} But all this has happened, that the Scriptures of the prophets might be fulfilled.”"
MAT	26	56	Narr_001: Matthew	#01		1258	" Then all the disciples left him, and fled.*~**~*||| + 2 SECs |||*~*"
MAT	26	57	Narr_001: Matthew	#01		1259	" {57} Those who had taken Jesus led him away to Caiaphas the high priest, where the scribes and the elders were gathered together."
MAT	26	58	Narr_001: Matthew	#01		1260	" {58} But Peter followed him from a distance, to the court of the high priest, and entered in and sat with the officers, to see the end."
MAT	26	59	Narr_001: Matthew	#01		1261	" {59} Now the chief priests, the elders, and the whole council sought false testimony against Jesus, that they might put him to death."
MAT	26	60	Narr_001: Matthew	#01		1262	" {60} But they did not find any, even though many false witnesses came forward. Finally, two false witnesses came forward, {61} and said,"
MAT	26	61	Man (Not Good)	#04		1263	" “This man said, 'I am able to destroy the temple of God, and to build it in three days.”"
MAT	26	62	Narr_001: Matthew	#01		1264	" {62} The high priest stood up, and said to him,"
MAT	26	62	High Priest	#11		1265	 “Have you no answer? What is this that these testify against you?”
MAT	26	63	Narr_001: Matthew	#01		1266	" {63} But Jesus held his peace. The high priest answered him,"
MAT	26	63	High Priest	#11		1267	" “I adjure you by the living God, that you tell us whether you are the Christ, the Son of God.”"
MAT	26	64	Narr_001: Matthew	#01		1268	" {64} Jesus said to him,"
MAT	26	64	Jesus	#07		1269	" “You have said it. Nevertheless, I tell you, after this you will see the Son of Man sitting at the right hand of Power, and coming on the clouds of the sky.”"
MAT	26	65	Narr_001: Matthew	#01		1270	" {65} Then the high priest tore his clothing, saying,"
MAT	26	65	High Priest	#11		1271	" “He has spoken blasphemy! Why do we need any more witnesses? Behold, now you have heard his blasphemy. {66} What do you think?”"
MAT	26	66	Narr_001: Matthew	#01		1272	" They answered,"
MAT	26	66	Religious Leader	#15		1273	 “He is worthy of death!”
MAT	26	67	Narr_001: Matthew	#01		1274	" {67} Then they spit in his face and beat him with their fists, and some slapped him, {68} saying,"
MAT	26	68	Religious Leader	#15		1275	" “Prophesy to us, you Christ! Who hit you?”*~**~*||| + 2 SECs |||*~*"
MAT	26	69	Narr_001: Matthew	#01		1276	" {69} Now Peter was sitting outside in the court, and a servant girl came to him, saying,"
MAT	26	69	Woman	#22		1277	" “You were also with Jesus, the Galilean!”"
MAT	26	70	Narr_001: Matthew	#01		1278	" {70} But he denied it before them all, saying,"
MAT	26	70	Peter	#13		1279	 “I don't know what you are talking about.”
MAT	26	71	Narr_001: Matthew	#01		1280	" {71} When he had gone out onto the porch, someone else saw him, and said to those who were there,"
MAT	26	71	Woman	#25		1281	 “This man also was with Jesus of Nazareth.”
MAT	26	72	Narr_001: Matthew	#01		1282	" {72} Again he denied it with an oath,"
MAT	26	72	Peter	#13		1283	 “I don't know the man.”
MAT	26	73	Narr_001: Matthew	#01		1284	" {73} After a little while those who stood by came and said to Peter,"
MAT	26	73	Man (Not Good)	#16		1285	" “Surely you are also one of them, for your speech makes you known.”"
MAT	26	74	Narr_001: Matthew	#01		1286	" {74} Then he began to curse and to swear,"
MAT	26	74	Peter	#13		1287	 “I don't know the man!”
MAT	26	74	Narr_001: Matthew	#01		1288	" Immediately the rooster {F8 SFX--Rooster crowing} crowed. {75} Peter remembered the word which Jesus had said to him,"
MAT	26	75	Jesus-FX1	#07		1289	" “Before the rooster crows, you will deny me three times.”"
MAT	26	75	Narr_001: Matthew	#01		1290	" He went out and wept bitterly. *~**~*||| + 2 SECs |||*~*"
MAT	27	<<	Narr_001: Matthew	#01		1291	MATTHEW CHP 27
MAT	27	1	Narr_001: Matthew	#01		1292	" {1} Now when morning had come, all the chief priests and the elders of the people took counsel against Jesus to put him to death."
MAT	27	2	Narr_001: Matthew	#01		1293	" {2} They bound him, led him away, and delivered him up to Pontius Pilate, the governor."
MAT	27	3	Narr_001: Matthew	#01		1294	" {3} Then Judas, who betrayed him, when he saw that Jesus was condemned, felt remorse, and brought back the thirty pieces of silver to the chief priests and elders, {4} saying,"
MAT	27	4	Judas	#14		1295	 “I have sinned in that I betrayed innocent blood.”
MAT	27	4	Narr_001: Matthew	#01		1296	" But they said,"
MAT	27	4	Religious Leader	#10		1297	 “What is that to us? You see to it.”
MAT	27	5	Narr_001: Matthew	#01		1298	" {5} He threw {F8 SFX--Coins being thrown down} down the pieces of silver in the sanctuary, and departed. He went away and hanged himself."
MAT	27	6	Narr_001: Matthew	#01		1299	" {6} The chief priests took the pieces of silver, and said,"
MAT	27	6	Religious Leader	#15		1300	" “It's not lawful to put them into the treasury, since it is the price of blood.”"
MAT	27	7	Narr_001: Matthew	#01		1301	 {7} They said:
MAT	27	7	Religious Leader	#10		1302	" ""We shall use the money to buy the land called the Potter's Field so that strangers can be buried there."""
MAT	27	8	Narr_001: Matthew	#01		1303	 {8} Therefore that field was called “The Field of Blood“ to this day.
MAT	27	9	Narr_001: Matthew	#01		1304	" {9} Then, that which was spoken through Jeremiah the prophet was fulfilled, saying,"
MAT	27	9	Scripture Quote-FX1	#05		1305	" “They took the thirty pieces of silver, the price of him upon whom a price had been set, whom some of the children of Israel priced, {10} and they gave them for the potter's field, as the Lord commanded me.”"
MAT	27	11	Narr_001: Matthew	#01		1306	" {11} Now Jesus stood before the governor: and the governor asked him, saying,"
MAT	27	11	Pilate	#17		1307	 “Are you the King of the Jews?”
MAT	27	11	Narr_001: Matthew	#01		1308	" Jesus said to him,"
MAT	27	11	Jesus	#07		1309	 “Yes… it is as you say.”
MAT	27	12	Narr_001: Matthew	#01		1310	" {12} When he was accused by the chief priests and elders, he answered nothing. {13} Then Pilate said to him,"
MAT	27	13	Pilate	#17		1311	 “Don't you hear how many things they testify against you?”
MAT	27	14	Narr_001: Matthew	#01		1312	" {14} He gave him no answer, not even one word, so that the governor marveled greatly."
MAT	27	15	Narr_001: Matthew	#01		1313	 {15} Now at the feast the governor was accustomed to releasing to the multitude one prisoner whom they desired.
MAT	27	16	Narr_001: Matthew	#01		1314	" {16} They had a notable prisoner, called Barabbas."
MAT	27	17	Narr_001: Matthew	#01		1315	" {17} Therefore, when they were gathered together, Pilate said to them,"
MAT	27	17	Pilate-FX2	#17		1316	" “Whom do you want me to release to you? Barabbas, or Jesus, who is called Christ?”"
MAT	27	18	Narr_001: Matthew	#01		1317	 {18} For he knew that they had delivered him up because of envy.
MAT	27	19	Narr_001: Matthew	#01		1318	" {19} While he was sitting on the judgment seat, his wife sent to him, saying,"
MAT	27	19	Pilate's Wife-FX1	#24		1319	" “Have nothing to do with that righteous man, for I have suffered many things this day in a dream because of him.”"
MAT	27	20	Narr_001: Matthew	#01		1320	" {20} Now the chief priests and the elders persuaded the multitudes to ask for Barabbas, and destroy Jesus."
MAT	27	21	Narr_001: Matthew	#01		1321	" {21} But the governor answered them,"
MAT	27	21	Pilate-FX2	#17		1322	 “Which of the two do you want me to release to you?”
MAT	27	21	Narr_001: Matthew	#01		1323	" They said,"
MAT	27	21	Man (Not Good)	#04		1324	 “Barabbas!”
MAT	27	22	Narr_001: Matthew	#01		1325	" {22} Pilate said to them,"
MAT	27	22	Pilate-FX2	#17		1326	" “What then shall I do to Jesus, who is called Christ?”"
MAT	27	22	Narr_001: Matthew	#01		1327	" They all said to him,"
MAT	27	22	Man (Not Good)	#12		1328	 “Crucify him!”
MAT	27	23	Narr_001: Matthew	#01		1329	" {23} But the governor said,"
MAT	27	23	Pilate-FX2	#17		1330	 “Why? What evil has he done?”
MAT	27	23	Narr_001: Matthew	#01		1331	" But they cried out exceedingly, saying,"
MAT	27	23	Man (Not Good)	#18		1332	 “Crucify him!”
MAT	27	24	Narr_001: Matthew	#01		1333	" {24} So when Pilate saw that nothing was being gained, but rather that a disturbance was starting, he took water, and washed his hands before the multitude, saying,"
MAT	27	24	Pilate-FX2	#17		1334	 “I am innocent of the blood of this righteous person. You see to it.”
MAT	27	25	Narr_001: Matthew	#01		1335	" {25} All the people answered,"
MAT	27	25	Man (Not Good)	#16		1336	" “May his blood be on us, and on our children!”"
MAT	27	26	Narr_001: Matthew	#01		1337	" {26} Then he released to them Barabbas, but Jesus he flogged and delivered to be crucified.*~**~*||| + 2 SECs |||*~*"
